#./WR90/straight/straight.proj 12
# name,status,frequency,portOut,portIn,testVariable,testFunction,[equal:expectedValue,]foundValue,[equal:error,tolerance | lessthan:threshold | greaterthan:threshold
opened_2_3_result,pass,9999999999,1,1,argS(deg),equal,172.884555839391,172.884559347893,2.029390067519e-08,5e-07,
opened_1_0a_result,pass,9000000000,1,1,magS(dB),greaterthan,-1.11861986120182e-13,-1e-12,
opened_1_0_result,pass,9000000000,1,1,magS(dB),lessthan,-1.11861986120182e-13,1e-12,
opened_3_4a_result,pass,11000000000,1,1,magS(dB),greaterthan,-9.64327466553287e-16,-1e-12,
opened_3_4_result,pass,11000000000,1,1,magS(dB),lessthan,-9.64327466553287e-16,1e-12,
opened_2_2_result,pass,9999999999,1,1,magS(dB),lessthan,0,1e-12,
opened_2_2a_result,pass,9999999999,1,1,magS(dB),greaterthan,0,-1e-12,
#./WR90/straight-loaded/straight-loaded.proj 12
# name,status,frequency,portOut,portIn,testVariable,testFunction,[equal:expectedValue,]foundValue,[equal:error,tolerance | lessthan:threshold | greaterthan:threshold
straight-loaded_1_6_result,pass,8300000000,2,2,magS(dB),lessthan,-121.298531501048,-110,
straight-loaded_1_0_result,pass,8300000000,1,1,magS(dB),lessthan,-121.295715222337,-110,
straight-loaded_1_5_result,pass,8300000000,1,2,argS(deg),equal,-50.911505879957,-50.9111872657301,6.2581968730206e-06,1e-05,
straight-loaded_1_3_result,pass,8300000000,2,1,argS(deg),equal,-50.911505879957,-50.9111872657301,6.2581968730206e-06,1e-05,
straight-loaded_1_4_result,pass,8300000000,1,2,magS(dB),lessthan,-1.35963538317458e-08,1e-10,
straight-loaded_1_4a_result,pass,8300000000,1,2,magS(dB),greaterthan,-1.35963538317458e-08,-1e-07,
straight-loaded_1_2a_result,pass,8300000000,2,1,magS(dB),greaterthan,-1.35963538317458e-08,-1e-07,
straight-loaded_1_2_result,pass,8300000000,2,1,magS(dB),lessthan,-1.35963538317458e-08,1e-10,
#./WR90/straight-loaded-lossy/straight-loaded.proj 12
# name,status,frequency,portOut,portIn,testVariable,testFunction,[equal:expectedValue,]foundValue,[equal:error,tolerance | lessthan:threshold | greaterthan:threshold
straight-loaded_1_6_result,pass,8300000000,2,2,magS(dB),lessthan,-81.9075293574835,-80,
straight-loaded_1_0_result,pass,8300000000,1,1,magS(dB),lessthan,-81.8873566424387,-80,
straight-loaded_1_4_result,pass,8300000000,1,2,magS(dB),equal,-0.0118530342978776,-0.0118579056320303,0.000410977816336244,0.001,
straight-loaded_1_2_result,pass,8300000000,2,1,magS(dB),equal,-0.0118530342978776,-0.0118579056320303,0.000410977816336244,0.001,
straight-loaded_1_5_result,pass,8300000000,1,2,argS(deg),equal,-50.9115059369885,-50.9146528465389,6.18113625296613e-05,0.0001,
straight-loaded_1_3_result,pass,8300000000,2,1,argS(deg),equal,-50.9115059369885,-50.9146528465389,6.18113625296613e-05,0.0001,
#./WR90/straight-loaded-adaptive/straight-loaded.proj 12
# name,status,frequency,portOut,portIn,testVariable,testFunction,[equal:expectedValue,]foundValue,[equal:error,tolerance | lessthan:threshold | greaterthan:threshold
straight-loaded_1_0_result,pass,8300000000,1,1,magS(dB),lessthan,-66.6008958521194,-60,
straight-loaded_1_6_result,pass,8300000000,2,2,magS(dB),lessthan,-66.6008543956844,-60,
straight-loaded_1_5_result,pass,8300000000,1,2,argS(deg),equal,-50.911505879957,-50.9403670957699,0.000566889847669284,0.001,
straight-loaded_1_3_result,pass,8300000000,2,1,argS(deg),equal,-50.911505879957,-50.9403670957699,0.000566889847669284,0.001,
straight-loaded_1_4_result,pass,8300000000,1,2,magS(dB),lessthan,-3.91805552680674e-06,1e-05,
straight-loaded_1_4a_result,pass,8300000000,1,2,magS(dB),greaterthan,-3.91805552680674e-06,-1e-05,
straight-loaded_1_2a_result,pass,8300000000,2,1,magS(dB),greaterthan,-3.91805552680674e-06,-1e-05,
straight-loaded_1_2_result,pass,8300000000,2,1,magS(dB),lessthan,-3.91805552680674e-06,1e-05,
#./WR90/straight-loaded-adaptive/straight-loaded_field.proj 12
# name,status,frequency,portOut,portIn,testVariable,testFunction,[equal:expectedValue,]foundValue,[equal:error,tolerance | lessthan:threshold | greaterthan:threshold
straight-loaded_1_6_result,pass,8300000000,2,2,magS(dB),lessthan,-66.2671712014155,-60,
straight-loaded_1_0_result,pass,8300000000,1,1,magS(dB),lessthan,-66.2500841505336,-60,
straight-loaded_1_5_result,pass,8300000000,1,2,argS(deg),equal,-50.911505879957,-50.9400400044891,0.000560465145135966,0.001,
straight-loaded_1_3_result,pass,8300000000,2,1,argS(deg),equal,-50.911505879957,-50.9400400044891,0.000560465145135966,0.001,
straight-loaded_1_4_result,pass,8300000000,1,2,magS(dB),lessthan,-2.1479253493043e-06,1e-05,
straight-loaded_1_4a_result,pass,8300000000,1,2,magS(dB),greaterthan,-2.1479253493043e-06,-1e-05,
straight-loaded_1_2a_result,pass,8300000000,2,1,magS(dB),greaterthan,-2.1479253493043e-06,-1e-05,
straight-loaded_1_2_result,pass,8300000000,2,1,magS(dB),lessthan,-2.1479253493043e-06,1e-05,
#./WR90/straight-asymmetric/straight-asymmetric.proj 12
# name,status,frequency,portOut,portIn,testVariable,testFunction,[equal:expectedValue,]foundValue,[equal:error,tolerance | lessthan:threshold | greaterthan:threshold
straight_1_14_result,pass,9000000000,2,2,magS(dB),lessthan,-124.158987918549,-110,
straight_1_0_result,pass,9000000000,1,1,magS(dB),lessthan,-124.147181218067,-110,
straight_2_18_result,pass,9999999999,2,2,magS(dB),lessthan,-114.880072706576,-110,
straight_2_4_result,pass,9999999999,1,1,magS(dB),lessthan,-114.874815821819,-110,
straight_3_22_result,pass,11000000000,2,2,magS(dB),lessthan,-105.470418284126,-100,
straight_3_8_result,pass,11000000000,1,1,magS(dB),lessthan,-105.468501059974,-100,
straight_3_21_result,pass,11000000000,1,2,argS(deg),equal,18.9349879099391,18.9352499531733,1.38391022718196e-05,2e-05,
straight_3_11_result,pass,11000000000,2,1,argS(deg),equal,18.9349879099391,18.9352499531733,1.38391022718196e-05,2e-05,
straight_1_3_result,pass,9000000000,2,1,argS(deg),equal,-20.753057470156,-20.753020380304,1.78719940681928e-06,1e-05,
straight_1_13_result,pass,9000000000,1,2,argS(deg),equal,-20.753057470156,-20.753020380304,1.78719940681928e-06,1e-05,
straight_2_17_result,pass,9999999999,1,2,argS(deg),equal,172.884555839391,172.884664401447,6.27945367774358e-07,1e-05,
straight_2_7_result,pass,9999999999,2,1,argS(deg),equal,172.884555839391,172.884664401447,6.27945367774358e-07,1e-05,
straight_3_20_result,pass,11000000000,1,2,magS(dB),lessthan,-1.2141602200682e-08,0,
straight_3_20a_result,pass,11000000000,1,2,magS(dB),greaterthan,-1.2141602200682e-08,-1e-05,
straight_3_10a_result,pass,11000000000,2,1,magS(dB),greaterthan,-1.2141602200682e-08,-1e-05,
straight_3_10_result,pass,11000000000,2,1,magS(dB),lessthan,-1.2141602200682e-08,0,
straight_2_16_result,pass,9999999999,1,2,magS(dB),lessthan,-6.51044666948674e-09,0,
straight_2_16a_result,pass,9999999999,1,2,magS(dB),greaterthan,-6.51044666948674e-09,-1e-05,
straight_2_6a_result,pass,9999999999,2,1,magS(dB),greaterthan,-6.51044666948674e-09,-1e-05,
straight_2_6_result,pass,9999999999,2,1,magS(dB),lessthan,-6.51044666948674e-09,0,
straight_1_12a_result,pass,9000000000,1,2,magS(dB),lessthan,-3.01669404221291e-09,0,
straight_1_12_result,pass,9000000000,1,2,magS(dB),greaterthan,-3.01669404221291e-09,-1e-06,
straight_1_2_result,pass,9000000000,2,1,magS(dB),greaterthan,-3.01669404221291e-09,-1e-06,
straight_1_2a_result,pass,9000000000,2,1,magS(dB),lessthan,-3.01669404221291e-09,0,
#./partially_filled_rect_waveguide/partially_filled_rect_waveguide_lossless/part.proj 12
# name,status,frequency,portOut,portIn,testVariable,testFunction,[equal:expectedValue,]foundValue,[equal:error,tolerance | lessthan:threshold | greaterthan:threshold
part_1_0_result,pass,9000000000,1,1,magS(dB),lessthan,-124.078033946817,-100,
part_1_10_result,pass,9000000000,2,2,magS(dB),lessthan,-124.072171250087,-100,
part_2_4_result,pass,11000000000,1,1,magS(dB),lessthan,-95.905467729223,-90,
part_2_14_result,pass,11000000000,2,2,magS(dB),lessthan,-95.9053773033611,-90,
part_2_13_result,pass,11000000000,1,2,argS(deg),equal,25.4530954749102,25.4540281402487,3.664251129765e-05,0.0001,
part_2_7_result,pass,11000000000,2,1,argS(deg),equal,25.4530954749102,25.4540281402487,3.664251129765e-05,0.0001,
part_1_9_result,pass,9000000000,1,2,argS(deg),equal,84.470987655067,84.471114479979,1.5014020258096e-06,3e-06,
part_1_3_result,pass,9000000000,2,1,argS(deg),equal,84.470987655067,84.471114479979,1.5014020258096e-06,3e-06,
part_2_12_result,pass,11000000000,1,2,magS(dB),lessthan,-4.93599183011447e-08,1e-05,
part_2_12_resulta,pass,11000000000,1,2,magS(dB),greaterthan,-4.93599183011447e-08,-0.0001,
part_2_6_resulta,pass,11000000000,2,1,magS(dB),greaterthan,-4.93599183011447e-08,-0.0001,
part_2_6_result,pass,11000000000,2,1,magS(dB),lessthan,-4.93599183011447e-08,0.0001,
part_1_8_result,pass,9000000000,1,2,magS(dB),lessthan,-7.39895099671129e-09,1e-05,
part_1_8_results,pass,9000000000,1,2,magS(dB),greaterthan,-7.39895099671129e-09,-1e-05,
part_1_2_resulta,pass,9000000000,2,1,magS(dB),greaterthan,-7.39895099671129e-09,-1e-05,
part_1_2_result,pass,9000000000,2,1,magS(dB),lessthan,-7.39895099671129e-09,1e-05,
#./partially_filled_rect_waveguide/partially_filled_rect_waveguide_lossy/part.proj 12
# name,status,frequency,portOut,portIn,testVariable,testFunction,[equal:expectedValue,]foundValue,[equal:error,tolerance | lessthan:threshold | greaterthan:threshold
part_2_14_result,pass,11000000000,2,2,magS(dB),lessthan,-92.5664011586045,-85,
part_2_4_result,pass,11000000000,1,1,magS(dB),lessthan,-91.6857331573202,-85,
part_1_10_result,pass,9000000000,2,2,magS(dB),lessthan,-89.6435405325356,-85,
part_1_0_result,pass,9000000000,1,1,magS(dB),lessthan,-89.3950918675923,-85,
part_2_12_result,pass,11000000000,1,2,magS(dB),equal,-0.0171482527932786,-0.0169631676983926,0.0107932334050117,0.02,
